rmse_train,rmse_test,mase_test,bias_test,theta,n,time_period,years,theta_param,model_type,n_months
117.02696021829686,128.82743255762568,0.3665214425802807,9.860761566154398,100.0,360,thirty_year,30,100.0,NB,360
126.89209420192648,129.13143044213086,0.3892235588622404,13.340138309388347,100.0,360,thirty_year,30,100.0,NB,360
126.34710815991969,151.16895652147736,0.3904427660803488,-1.3866565532416415,100.0,360,thirty_year,30,100.0,NB,360
123.791021933041,120.18588378680604,0.3698139897734869,4.430726602681078,100.0,360,thirty_year,30,100.0,NB,360
119.55257528812734,120.055790245949,0.3534548850332009,-4.1409917503003255,100.0,360,thirty_year,30,100.0,NB,360
124.85602303130274,156.89140684691756,0.3935071175949651,-24.543867583874867,100.0,360,thirty_year,30,100.0,NB,360
132.28039265263027,134.5760834477852,0.3984704682862232,-5.148684852990739,100.0,360,thirty_year,30,100.0,NB,360
117.28418714280812,111.154737842794,0.3639693295045006,10.69803704267717,100.0,360,thirty_year,30,100.0,NB,360
119.07323751568222,121.4626954224672,0.4032740088357275,5.228063124464485,100.0,360,thirty_year,30,100.0,NB,360
127.98427674024003,140.1723166943559,0.3392566835517303,-5.266702934952341,100.0,360,thirty_year,30,100.0,NB,360
121.41672993736034,119.41104344793445,0.4063515990424197,17.028817000088736,100.0,360,thirty_year,30,100.0,NB,360
125.15776713386067,148.50532683458147,0.4318317580182305,-6.006997492024052,100.0,360,thirty_year,30,100.0,NB,360
142.37040176722826,167.9014394671216,0.423872632053398,-1.028387994920989,100.0,360,thirty_year,30,100.0,NB,360
130.3102551429862,143.09606388153853,0.4507724160025529,-2.0840114834402157,100.0,360,thirty_year,30,100.0,NB,360
123.62517896274392,120.70258919687744,0.3469204360331299,-9.240880940393282,100.0,360,thirty_year,30,100.0,NB,360
111.28473893336763,125.98501094720277,0.3534402241423801,-1.778526739085912,100.0,360,thirty_year,30,100.0,NB,360
119.57992378311776,108.09822584188323,0.3259556765113413,0.0915012550777996,100.0,360,thirty_year,30,100.0,NB,360
140.93027474181736,145.10736627831844,0.4669616613762483,11.378615384779817,100.0,360,thirty_year,30,100.0,NB,360
144.40959201875953,135.31432630749023,0.382731991186668,6.585786358687923,100.0,360,thirty_year,30,100.0,NB,360
114.95428923994685,106.57609338712858,0.2732094363634006,-5.604061421929651,100.0,360,thirty_year,30,100.0,NB,360
133.066283487264,126.08619881914224,0.3539359791536675,7.504935241507013,100.0,360,thirty_year,30,100.0,NB,360
142.0922769548421,110.92936767658608,0.3939686222916762,-6.028560699129733,100.0,360,thirty_year,30,100.0,NB,360
122.50997841661852,117.23174236811934,0.3804113646373576,-0.2135717779486496,100.0,360,thirty_year,30,100.0,NB,360
127.15420153846404,115.84553982056806,0.343872677347223,-2.8787294656221687,100.0,360,thirty_year,30,100.0,NB,360
142.4618775945022,117.00532594756744,0.3316995990527106,-5.561474871474299,100.0,360,thirty_year,30,100.0,NB,360
120.21691214513032,118.74201744921884,0.3309705186489886,-18.347748158815143,100.0,360,thirty_year,30,100.0,NB,360
121.90910765126335,110.47020626654344,0.3535640327048917,-6.792927127858738,100.0,360,thirty_year,30,100.0,NB,360
126.92511612546105,109.35408813067352,0.3342849484929827,3.2102359747327327,100.0,360,thirty_year,30,100.0,NB,360
121.1473595169076,126.69631462395049,0.3686864133835748,12.148426693310268,100.0,360,thirty_year,30,100.0,NB,360
138.23964797790805,120.57524821245508,0.3439614782135046,-2.2158264182188554,100.0,360,thirty_year,30,100.0,NB,360
132.32316071432874,118.0908852333437,0.4278529076228812,12.714053873601047,100.0,360,thirty_year,30,100.0,NB,360
142.54628255884782,113.14031490515816,0.3597525245652847,11.929022901408372,100.0,360,thirty_year,30,100.0,NB,360
121.01657119547971,101.1771216955506,0.3471206124683578,-1.32197504036777,100.0,360,thirty_year,30,100.0,NB,360
116.70897080036669,148.91740163176422,0.355436793456019,-14.61899626356538,100.0,360,thirty_year,30,100.0,NB,360
106.62598977528108,115.02182103723617,0.3509658329454859,-4.641825189921203,100.0,360,thirty_year,30,100.0,NB,360
133.00830660701865,142.54071039290113,0.4023576478446148,-11.194407270077669,100.0,360,thirty_year,30,100.0,NB,360
130.43159153954014,139.0638838946885,0.4572686064987148,24.46880212955233,100.0,360,thirty_year,30,100.0,NB,360
129.31674629910927,133.47788531211205,0.3605412181861752,-4.90106216330715,100.0,360,thirty_year,30,100.0,NB,360
112.84560736652352,97.30059832260918,0.3007970585220028,6.1755079702836,100.0,360,thirty_year,30,100.0,NB,360
122.06388578338958,116.72183515765056,0.3483285444531107,-11.865345143502678,100.0,360,thirty_year,30,100.0,NB,360
134.52496590511612,101.33553993932236,0.3754628131359602,9.09515075721593,100.0,360,thirty_year,30,100.0,NB,360
121.49016345986156,126.58610223874956,0.4949917437119363,19.230870249944857,100.0,360,thirty_year,30,100.0,NB,360
119.30388718951198,126.17033126083118,0.3797189309421576,-5.442952004739228,100.0,360,thirty_year,30,100.0,NB,360
116.30135644501064,125.07787042969134,0.3566410953764121,-1.8260700942711143,100.0,360,thirty_year,30,100.0,NB,360
121.4300174816792,119.58545985042,0.3554787745660814,-14.881142661175677,100.0,360,thirty_year,30,100.0,NB,360
117.52209159738244,122.52487910749792,0.4184499317862786,12.67703855045722,100.0,360,thirty_year,30,100.0,NB,360
119.60799733932626,131.5152131025976,0.3876037977555041,8.542154301060085,100.0,360,thirty_year,30,100.0,NB,360
127.65160161072345,149.81320408242132,0.3826492576168793,2.81793063247558,100.0,360,thirty_year,30,100.0,NB,360
122.30733312741032,124.15859143649212,0.3920657998100751,-4.597025870479218,100.0,360,thirty_year,30,100.0,NB,360
124.2009213847957,122.09654892752567,0.3930395675988752,5.720875743059698,100.0,360,thirty_year,30,100.0,NB,360
120.60085754417882,134.1583004313115,0.4063141876882406,-15.04543274922174,100.0,360,thirty_year,30,100.0,NB,360
119.57727869923858,94.6979378292504,0.355262212019953,1.1430040253773548,100.0,360,thirty_year,30,100.0,NB,360
120.96878879291572,130.1200845433205,0.4524711720276081,20.77802152076829,100.0,360,thirty_year,30,100.0,NB,360
128.5433421905769,140.3468051634974,0.3827394711625841,-0.1302434303796447,100.0,360,thirty_year,30,100.0,NB,360
134.00572210218704,140.3919555117754,0.3776674027138242,-4.567517764082576,100.0,360,thirty_year,30,100.0,NB,360
119.0541905997039,128.8380972457047,0.3355272196774324,-1.6730443831921076,100.0,360,thirty_year,30,100.0,NB,360
153.53823351541007,145.331358753183,0.4036182636931349,-9.575532425881248,100.0,360,thirty_year,30,100.0,NB,360
135.21706499951478,130.13738435232136,0.4085049465891106,1.763832098818212,100.0,360,thirty_year,30,100.0,NB,360
119.5351068153962,129.01722102017132,0.4702694835461375,11.08034139825297,100.0,360,thirty_year,30,100.0,NB,360
126.47316670305956,117.7561417788304,0.3418811963826285,-7.889045106410669,100.0,360,thirty_year,30,100.0,NB,360
131.40624996923017,145.24535248086016,0.3658890545260564,-7.876485957601024,100.0,360,thirty_year,30,100.0,NB,360
115.49575154058422,159.18800122109084,0.4464479822311451,15.349841667713283,100.0,360,thirty_year,30,100.0,NB,360
131.65596281738237,125.8806715648482,0.3887391314466408,2.4992241728987348,100.0,360,thirty_year,30,100.0,NB,360
119.66013072300493,119.37071899283168,0.3794376985068978,2.045028684393248,100.0,360,thirty_year,30,100.0,NB,360
122.6650625380248,128.15177475989037,0.3152427805772764,-19.63145553964404,100.0,360,thirty_year,30,100.0,NB,360
133.92500676706035,148.02364853020023,0.3949470940975995,-4.839969498484296,100.0,360,thirty_year,30,100.0,NB,360
116.71247197015866,124.7475007031479,0.3913687086604107,5.106470815504154,100.0,360,thirty_year,30,100.0,NB,360
119.4813819715958,142.32644939946135,0.3328320358715863,-5.567880171064818,100.0,360,thirty_year,30,100.0,NB,360
128.9038033504591,129.16751118708694,0.405543470238366,3.0314973058414045,100.0,360,thirty_year,30,100.0,NB,360
123.70940371384944,132.89205316381253,0.4395981531787979,17.475421837528827,100.0,360,thirty_year,30,100.0,NB,360
120.74697513653572,130.14824483901893,0.3791675845718283,-10.008448565004922,100.0,360,thirty_year,30,100.0,NB,360
123.18412835121758,100.14085018157624,0.2776766535582802,4.85015892742666,100.0,360,thirty_year,30,100.0,NB,360
130.4887117457689,117.8333952344281,0.3523322816519799,-6.356408557560922,100.0,360,thirty_year,30,100.0,NB,360
122.21249059009628,122.99312691161052,0.3024007473870237,11.764834730048554,100.0,360,thirty_year,30,100.0,NB,360
129.30818755656304,114.44160778826792,0.3267809954492029,-3.6550730890050622,100.0,360,thirty_year,30,100.0,NB,360
117.99318389121264,92.25699213344303,0.3065012701467844,6.3581804727274935,100.0,360,thirty_year,30,100.0,NB,360
149.90923632809623,131.59615815920762,0.3740146673703862,-8.335014092259662,100.0,360,thirty_year,30,100.0,NB,360
125.45674252252824,123.72059769513744,0.3678328120307514,-4.278559463307106,100.0,360,thirty_year,30,100.0,NB,360
121.3185301615889,145.26431664520422,0.3938332453360904,-11.359605325052565,100.0,360,thirty_year,30,100.0,NB,360
120.77732570947629,137.63848725768065,0.3980274692339793,-0.4402235346207054,100.0,360,thirty_year,30,100.0,NB,360
129.4731483229327,142.97195372292876,0.3877484495854702,-3.388906337274477,100.0,360,thirty_year,30,100.0,NB,360
118.67352613644417,127.4623265427158,0.3463056981264572,10.295785480120864,100.0,360,thirty_year,30,100.0,NB,360
131.97448440402314,108.30342844047854,0.4017347977776009,0.3230145576054685,100.0,360,thirty_year,30,100.0,NB,360
127.77060020659796,127.63038046812936,0.330306359135556,-4.525729850846178,100.0,360,thirty_year,30,100.0,NB,360
131.1579146344586,125.09743798977031,0.3950194660283347,-4.005271141978083,100.0,360,thirty_year,30,100.0,NB,360
143.6219013647448,121.62523661771526,0.3324373412879591,-6.6965916940486965,100.0,360,thirty_year,30,100.0,NB,360
128.83464765410184,114.02834834288667,0.3765582599263042,0.8249191060276791,100.0,360,thirty_year,30,100.0,NB,360
126.89794099337932,118.32867111813864,0.3046715787774425,-8.438654530798114,100.0,360,thirty_year,30,100.0,NB,360
115.12804302844492,122.24090735845196,0.3347671358170593,6.910878058785074,100.0,360,thirty_year,30,100.0,NB,360
129.88491265823876,157.47650239468177,0.3953878855711118,-3.862866839022616,100.0,360,thirty_year,30,100.0,NB,360
116.18241153405914,141.33400579423906,0.3813172616895036,-6.933322662665486,100.0,360,thirty_year,30,100.0,NB,360
133.03544976961513,132.21849285736937,0.3809578615183648,-3.74446532496079,100.0,360,thirty_year,30,100.0,NB,360
141.27590000575415,121.55232531500752,0.3810166205428413,-8.809021565974435,100.0,360,thirty_year,30,100.0,NB,360
131.13372273341017,148.90406760424764,0.4239040718680878,-6.220508498365352,100.0,360,thirty_year,30,100.0,NB,360
127.76838161727969,116.97033489966417,0.4016917890706557,3.4956241147688325,100.0,360,thirty_year,30,100.0,NB,360
146.06859445372424,117.78471628012272,0.3153606836434855,-5.910061266647706,100.0,360,thirty_year,30,100.0,NB,360
105.59708849273656,90.96350036823064,0.335231544454373,11.232343183311656,100.0,360,thirty_year,30,100.0,NB,360
125.28923334680924,138.85303880417575,0.4358809634752423,8.727610009939594,100.0,360,thirty_year,30,100.0,NB,360
114.00647337120373,110.7353703525596,0.4217353794725644,2.7340002441593585,100.0,360,thirty_year,30,100.0,NB,360
123.65112690908116,113.3766190194038,0.3043327552797034,-10.566751528112748,100.0,360,thirty_year,30,100.0,NB,360
145.51968051752422,128.9049153593835,0.3203795753839507,-0.7065113928176506,100.0,360,thirty_year,30,100.0,NB,360
135.43864351127627,119.41185045004192,0.331942301319523,10.467011259919364,100.0,360,thirty_year,30,100.0,NB,360
139.47561959891448,134.9152875926349,0.3814638775441621,-2.9638970684454278,100.0,360,thirty_year,30,100.0,NB,360
145.08383034175927,133.61400511630885,0.4380232948565773,7.274856316576794,100.0,360,thirty_year,30,100.0,NB,360
123.50099186859111,120.34020035483172,0.3691595809861304,-1.2522625765339042,100.0,360,thirty_year,30,100.0,NB,360
128.62083409974318,129.48642830071742,0.4282470046875911,0.8023698120562225,100.0,360,thirty_year,30,100.0,NB,360
129.30177919678724,128.0848812702464,0.3564785224293961,8.770280214037967,100.0,360,thirty_year,30,100.0,NB,360
120.71724912762274,102.33931013682094,0.4129767442099099,-5.218300671041732,100.0,360,thirty_year,30,100.0,NB,360
127.79794195772683,117.312155467706,0.3597883135836868,1.606703367730895,100.0,360,thirty_year,30,100.0,NB,360
163.29391201501366,130.56252565975308,0.4006613059204052,13.70114013395296,100.0,360,thirty_year,30,100.0,NB,360
116.7479337711529,124.14124557845672,0.350893827132811,-12.87224741834161,100.0,360,thirty_year,30,100.0,NB,360
125.47146562208188,143.15275643797565,0.4094871978100892,3.906653257452834,100.0,360,thirty_year,30,100.0,NB,360
126.55848126662208,125.732187259241,0.3687779753760062,-3.5248455095885127,100.0,360,thirty_year,30,100.0,NB,360
138.1015967925196,134.575258644222,0.4335532981390151,-9.109719472099796,100.0,360,thirty_year,30,100.0,NB,360
134.7238594897121,123.76667845258784,0.3411813074994468,4.523455227620715,10.0,360,thirty_year,30,10.0,BNB,360
118.89108208670484,125.54367844245786,0.3648986476932707,-17.48794345127792,10.0,360,thirty_year,30,10.0,BNB,360
114.0228604320913,95.85372559031448,0.3677885716869502,-0.6329191894926551,10.0,360,thirty_year,30,10.0,BNB,360
143.1331627627555,122.54060588101532,0.3597712146331128,-10.501201620779854,10.0,360,thirty_year,30,10.0,BNB,360
125.7954028060162,130.2721625884717,0.3652890759071235,-0.0974855205720581,10.0,360,thirty_year,30,10.0,BNB,360
129.07908670110342,178.32752403597777,0.4334316606625587,-7.699346865826466,10.0,360,thirty_year,30,10.0,BNB,360
132.3639150021721,146.64143338393202,0.4126120145813301,-10.991322817748904,10.0,360,thirty_year,30,10.0,BNB,360
115.39215749647096,119.5692312192533,0.3323221501101736,-6.405464165097323,10.0,360,thirty_year,30,10.0,BNB,360
133.19337262290398,165.5575960138926,0.4323012288171667,21.62714192200965,10.0,360,thirty_year,30,10.0,BNB,360
126.96579088770916,145.6619418121666,0.408825965042778,-0.7302588153448817,10.0,360,thirty_year,30,10.0,BNB,360
134.22256221629175,119.8579862633643,0.3357619568113147,6.641833530618726,10.0,360,thirty_year,30,10.0,BNB,360
142.17689713595925,136.34283467318926,0.3158514243252464,-3.609850251957445,10.0,360,thirty_year,30,10.0,BNB,360
108.03573851588013,137.57925975156323,0.3294096386131669,-14.319382362117269,10.0,360,thirty_year,30,10.0,BNB,360
119.62699336771593,156.2549463965731,0.3855332390404005,13.449256454095025,10.0,360,thirty_year,30,10.0,BNB,360
152.85681791079574,140.22818274534396,0.4947200548342145,17.822395009035965,10.0,360,thirty_year,30,10.0,BNB,360
134.46192339324173,110.93589097664788,0.3931486835717972,-2.002251781348247,10.0,360,thirty_year,30,10.0,BNB,360
100.766579987404,138.06888678498476,0.3281308187325714,-1.6318072005559614,10.0,360,thirty_year,30,10.0,BNB,360
142.09335191771456,139.63235691023775,0.337922578500542,-1.1071182026995383,10.0,360,thirty_year,30,10.0,BNB,360
121.20252963880216,154.56638250248122,0.368332347926412,-7.526461336258269,10.0,360,thirty_year,30,10.0,BNB,360
159.77987660898432,151.3234644771389,0.4564325194748463,-4.315434416678046,10.0,360,thirty_year,30,10.0,BNB,360
153.77248555945414,186.63640138880191,0.3573392113232446,-19.714669949394533,10.0,360,thirty_year,30,10.0,BNB,360
130.07224607638892,146.68381073527706,0.3923957362267282,-4.210176447964998,10.0,360,thirty_year,30,10.0,BNB,360
101.836207582597,110.21402866509762,0.4828267282619135,-2.2103239928610816,10.0,360,thirty_year,30,10.0,BNB,360
122.56293768007696,124.4677666917679,0.3672841218707701,6.555149812989519,10.0,360,thirty_year,30,10.0,BNB,360
130.88409086927382,120.40565886547404,0.4771448867036547,4.943163682026188,10.0,360,thirty_year,30,10.0,BNB,360
112.53302445149582,130.82518781540577,0.3865242630384973,5.964365259592095,10.0,360,thirty_year,30,10.0,BNB,360
125.21746817468524,98.71313320780718,0.4173522076165605,16.140304179714388,10.0,360,thirty_year,30,10.0,BNB,360
143.88817709466952,141.90874987253483,0.3732029384306037,-1.0005843725501284,10.0,360,thirty_year,30,10.0,BNB,360
116.52595554718944,107.84296535046296,0.3381365098266877,3.4056964896048902,10.0,360,thirty_year,30,10.0,BNB,360
144.55506637473923,99.16779520157807,0.3325832188192624,-3.5216651210487524,10.0,360,thirty_year,30,10.0,BNB,360
130.87994126797872,127.60045721934672,0.3540103697516186,-9.681114597969392,10.0,360,thirty_year,30,10.0,BNB,360
120.3781573488316,105.2282773585987,0.433796986935531,-0.1905856344660647,10.0,360,thirty_year,30,10.0,BNB,360
149.90638431870565,135.1897684181393,0.4497919826129185,12.951868620781834,10.0,360,thirty_year,30,10.0,BNB,360
125.960215487214,124.7808002188834,0.3638958732369464,12.115452045082836,10.0,360,thirty_year,30,10.0,BNB,360
140.55218225933356,143.43931034872858,0.4667748617325332,6.624585306148362,10.0,360,thirty_year,30,10.0,BNB,360
131.4026010981993,147.54575342238925,0.4346619790940352,-14.438708411710213,10.0,360,thirty_year,30,10.0,BNB,360
133.11014610765585,119.650441431028,0.29434616807672,-14.019357832765762,10.0,360,thirty_year,30,10.0,BNB,360
105.26249071207698,89.93934635586592,0.2935179275501586,-0.9438170728397388,10.0,360,thirty_year,30,10.0,BNB,360
125.95715286472512,109.21820582106405,0.3047694678559783,-11.257328104672885,10.0,360,thirty_year,30,10.0,BNB,360
120.63380747621818,97.06190359391636,0.3287803194170404,4.897586442094165,10.0,360,thirty_year,30,10.0,BNB,360
127.03535646615067,134.47834887358576,0.3618724673109386,-1.3031640718102748,10.0,360,thirty_year,30,10.0,BNB,360
122.7902528346816,125.55791647718677,0.3983880340251369,-2.8294330907588074,10.0,360,thirty_year,30,10.0,BNB,360
165.47562453225356,154.87594310905692,0.3714521557441517,3.518522077156658,10.0,360,thirty_year,30,10.0,BNB,360
131.4966018996788,121.68002059615269,0.3699340799065891,-8.670495186871545,10.0,360,thirty_year,30,10.0,BNB,360
117.61546475276674,143.01173644327844,0.4221169629323185,5.3319851802901805,10.0,360,thirty_year,30,10.0,BNB,360
124.56193128230288,99.16824141924732,0.3672936108244912,4.50650463140775,10.0,360,thirty_year,30,10.0,BNB,360
123.7850960435494,115.6902738173045,0.3436472493670074,-4.86371864033162,10.0,360,thirty_year,30,10.0,BNB,360
125.41155430438911,126.79849873969562,0.3327026875515166,-17.630329284505525,10.0,360,thirty_year,30,10.0,BNB,360
152.41243885877773,97.67739052664024,0.3693274205943267,11.48286625310735,10.0,360,thirty_year,30,10.0,BNB,360
140.03939046918416,132.93140578561878,0.4200630827917595,6.277824356936971,10.0,360,thirty_year,30,10.0,BNB,360
117.46095646191598,116.74394851247602,0.4121555980136486,12.24527536936138,10.0,360,thirty_year,30,10.0,BNB,360
126.81584276201006,107.68717953701118,0.3468657145312904,0.3065282120315467,10.0,360,thirty_year,30,10.0,BNB,360
120.69809573722358,124.76201419534864,0.381543617406836,11.45390058069406,10.0,360,thirty_year,30,10.0,BNB,360
123.02607607627328,153.7508520925287,0.4669455418404615,-8.137344090072268,10.0,360,thirty_year,30,10.0,BNB,360
121.69344006710608,109.31544799841096,0.4358929334896224,-3.9535629589954175,10.0,360,thirty_year,30,10.0,BNB,360
138.59657238999142,111.3540033698471,0.4176649130330923,12.99699868823166,10.0,360,thirty_year,30,10.0,BNB,360
132.2420141677636,120.82141461575672,0.356699691629847,-6.596537334131932,10.0,360,thirty_year,30,10.0,BNB,360
101.1444966607398,136.06011646121155,0.3577841847370009,10.919225574140794,10.0,360,thirty_year,30,10.0,BNB,360
150.96370366945132,172.7309881598497,0.3982748059665237,0.3744198955827083,10.0,360,thirty_year,30,10.0,BNB,360
133.4109029674002,155.90879641764334,0.3850523359116379,-3.507046570082357,10.0,360,thirty_year,30,10.0,BNB,360
120.54012838267498,129.7342104053746,0.4364580981289174,15.974996839584817,10.0,360,thirty_year,30,10.0,BNB,360
145.65438996755648,119.00896261513104,0.3105266636504086,-11.811345942492562,10.0,360,thirty_year,30,10.0,BNB,360
130.11329651090222,142.1012213505328,0.3590150398435924,-26.47830577710291,10.0,360,thirty_year,30,10.0,BNB,360
156.11458207767632,177.29551726804098,0.4188264810029427,9.13623695300944,10.0,360,thirty_year,30,10.0,BNB,360
114.57383356988775,101.5108164797138,0.3420667523238265,-3.38104008573137,10.0,360,thirty_year,30,10.0,BNB,360
143.93231628855435,109.06259205143394,0.4234410457681125,0.5404823656123786,10.0,360,thirty_year,30,10.0,BNB,360
162.34555525772376,132.81997585147687,0.3518112244345169,-30.71314109267323,10.0,360,thirty_year,30,10.0,BNB,360
124.6044720624056,99.20731893758142,0.3934127345688158,20.921016088170266,10.0,360,thirty_year,30,10.0,BNB,360
116.25825321381228,129.50505837425868,0.3088681789269307,-6.115734118319465,10.0,360,thirty_year,30,10.0,BNB,360
127.76759743234696,147.58107296567383,0.4807012368407832,2.112312565825546,10.0,360,thirty_year,30,10.0,BNB,360
134.15250533776933,137.1083796372239,0.3722885292880282,-5.858388402934873,10.0,360,thirty_year,30,10.0,BNB,360
132.49327499782655,115.1355679357482,0.3426664488733855,-1.126182739737491,10.0,360,thirty_year,30,10.0,BNB,360
117.2144848218628,133.03064202587538,0.3633266345711677,-15.66071865522841,10.0,360,thirty_year,30,10.0,BNB,360
144.96261459996086,108.38654943399372,0.4135943770198398,8.177966369422037,10.0,360,thirty_year,30,10.0,BNB,360
86.42517742911426,154.5462094934221,0.4303990986060732,-9.740882059332556,10.0,360,thirty_year,30,10.0,BNB,360
138.63658504426408,138.68749712744972,0.3570473567122471,2.782255761943045,10.0,360,thirty_year,30,10.0,BNB,360
135.2359111002372,127.9786293118734,0.2921842136874293,15.4842428145195,10.0,360,thirty_year,30,10.0,BNB,360
101.68795336458297,120.86622909853897,0.3376663091335597,10.34323035231326,10.0,360,thirty_year,30,10.0,BNB,360
120.3979422728514,110.71459827989682,0.3632687616154773,8.311980980024341,10.0,360,thirty_year,30,10.0,BNB,360
134.6508274639081,133.78075370432987,0.3338579373493217,4.122860109074737,10.0,360,thirty_year,30,10.0,BNB,360
110.02178840455984,97.15766152154669,0.3909093765983116,7.9737844479707185,10.0,360,thirty_year,30,10.0,BNB,360
108.60369341523662,142.90294663250504,0.4231322487801687,-18.05253603885781,10.0,360,thirty_year,30,10.0,BNB,360
94.65727116864588,91.64831057596236,0.2584628339918353,-6.005790493869051,10.0,360,thirty_year,30,10.0,BNB,360
133.31473157662845,136.88184314294188,0.3781532262858071,2.362696042238074,10.0,360,thirty_year,30,10.0,BNB,360
113.4738511859722,112.31999527088487,0.3451438681347649,-8.349210494685874,10.0,360,thirty_year,30,10.0,BNB,360
142.69382752534116,116.75711805850028,0.4225602272212519,-1.290154241599757,10.0,360,thirty_year,30,10.0,BNB,360
105.63836745636804,108.9444820033545,0.3737760545596815,-11.899018894333336,10.0,360,thirty_year,30,10.0,BNB,360
114.95895359394603,100.45364714249448,0.3277166325344314,2.355314484282982,10.0,360,thirty_year,30,10.0,BNB,360
119.83895140539732,160.5053577000552,0.3665132164732189,5.424422162955356,10.0,360,thirty_year,30,10.0,BNB,360
177.2227402953972,129.6930962639153,0.4370867359176444,5.186892006116876,10.0,360,thirty_year,30,10.0,BNB,360
142.1185398219983,146.0173602259838,0.4408302468127789,16.537318413429823,10.0,360,thirty_year,30,10.0,BNB,360
123.57902271748684,107.39776530758908,0.3214190905617134,-15.07443224304684,10.0,360,thirty_year,30,10.0,BNB,360
119.35975631309314,127.98252620445535,0.4002285326669894,-16.11162269851234,10.0,360,thirty_year,30,10.0,BNB,360
144.67894637221588,118.58616622145244,0.4259764367961636,6.787472271812948,10.0,360,thirty_year,30,10.0,BNB,360
108.83704210110773,125.25505112530514,0.3955055250497822,10.4319685036764,10.0,360,thirty_year,30,10.0,BNB,360
120.46229281771764,92.51497996158515,0.3946559645028179,10.004216099339857,10.0,360,thirty_year,30,10.0,BNB,360
137.22986166443076,140.25628747999727,0.34884965981556,0.7925065749548674,10.0,360,thirty_year,30,10.0,BNB,360
103.78703158374398,121.462097689189,0.4921341633490228,4.747384626486777,10.0,360,thirty_year,30,10.0,BNB,360
111.27201252106028,108.00263697086848,0.4103061296788246,-5.139560954941039,10.0,360,thirty_year,30,10.0,BNB,360
119.64768564768691,150.06220212399563,0.4258514945120663,-0.7639326194044763,10.0,360,thirty_year,30,10.0,BNB,360
123.59255450570365,116.1892418009071,0.3112355790424381,-10.287907379415415,10.0,360,thirty_year,30,10.0,BNB,360
110.0545766730717,120.78321748361935,0.420168000743119,19.48974947228664,10.0,360,thirty_year,30,10.0,BNB,360
181.37217199625127,147.18192784517325,0.3929875649811366,-4.942971127111472,10.0,360,thirty_year,30,10.0,BNB,360
111.09704196227896,104.72102278273888,0.4724292113862446,15.321197277572583,10.0,360,thirty_year,30,10.0,BNB,360
103.26652432642048,135.65033517989968,0.4027551874383748,-13.598882513781202,10.0,360,thirty_year,30,10.0,BNB,360
145.42455914009972,140.29961639775905,0.3843247802299989,-1.0782465652291813,10.0,360,thirty_year,30,10.0,BNB,360
118.88722260654492,124.3589743384961,0.3594569436342761,5.503850866140396,10.0,360,thirty_year,30,10.0,BNB,360
137.7316476602897,112.26899581285709,0.3799737261464197,5.814892654551347,10.0,360,thirty_year,30,10.0,BNB,360
107.54831419221202,162.81811881329156,0.3999994545967596,-5.993998979704153,10.0,360,thirty_year,30,10.0,BNB,360
118.98624996730526,165.04990262492865,0.417627858939307,-13.19646336528865,10.0,360,thirty_year,30,10.0,BNB,360
111.80113824995516,109.88035488053542,0.3021591300422946,-2.294238507588314,10.0,360,thirty_year,30,10.0,BNB,360
130.24495224536176,122.4890632508831,0.3572650992780745,-4.821031024350463,10.0,360,thirty_year,30,10.0,BNB,360
82.07495375866631,138.55051509353436,0.3540390545084953,-2.971081564987981,10.0,360,thirty_year,30,10.0,BNB,360
117.02686247601768,153.6045550671396,0.3843600180932705,-6.783122886309989,10.0,360,thirty_year,30,10.0,BNB,360
116.7444248980751,114.40326954037806,0.3434077413418719,2.235851534915437,10.0,360,thirty_year,30,10.0,BNB,360
138.07730160416793,138.24301627516311,0.4288415458826155,14.801267369103554,10.0,360,thirty_year,30,10.0,BNB,360
121.43536418241597,150.33079034759362,0.4657170495190338,-6.180298215927703,10.0,360,thirty_year,30,10.0,BNB,360
136.85386179972164,119.13111960773496,0.3835653219465755,0.9565001822295056,10.0,360,thirty_year,30,10.0,BNB,360
131.34902405259544,133.08410659629462,0.4098123293973083,7.68549714905906,10.0,360,thirty_year,30,10.0,BNB,360
136.55180881587563,124.18613817250622,0.3721644578554399,-11.16141482909154,10.0,360,thirty_year,30,10.0,BNB,360
137.89406054502746,137.17266024792758,0.3738422056794906,6.900319064656368,10.0,360,thirty_year,30,10.0,BNB,360
113.05505581039408,94.41066096288569,0.3050762683855395,8.283124397872196,10.0,360,thirty_year,30,10.0,BNB,360
103.40820501028968,116.40859493688085,0.3643113128635013,1.612194895430976,10.0,360,thirty_year,30,10.0,BNB,360
99.85385220212946,144.8717508231805,0.3657894598300654,-6.247305791852752,10.0,360,thirty_year,30,10.0,BNB,360
135.6073167414365,114.10399899935877,0.3111310999727411,-19.92366367369004,10.0,360,thirty_year,30,10.0,BNB,360
91.86166835661632,113.30661809198514,0.3655485315518376,6.89514684699282,10.0,360,thirty_year,30,10.0,BNB,360
135.39434533898853,148.2133701903845,0.3554962791533219,22.442891028037295,10.0,360,thirty_year,30,10.0,BNB,360
134.09546015150943,146.74931959500498,0.4005087831411785,-2.309556915259092,10.0,360,thirty_year,30,10.0,BNB,360
118.53405622393552,133.05346028709977,0.3848773654891989,-0.073528995320262,10.0,360,thirty_year,30,10.0,BNB,360
114.96230279208444,112.29707113572692,0.311130382504368,-11.298462830404816,10.0,360,thirty_year,30,10.0,BNB,360
